likes,body,time
97,"Израильская компания Elbit Systems провела успешные испытания противопожарных капитошек — пакетиков с водой или пеной, которые сбрасывались с самолетов на огонь. Компания также испытала станок для производства таких пакетиков. Он может выпускать до 10 тонн капитошек в час

https://nplus1.ru/news/2020/01/22/pellets",1579678452
159,"В китайском Ухане — самом густонаселенном городе Центрального Китая — зафиксирована вспышка вирусной пневмонии, вызванная новым коронавирусом, который передается от человека к человеку. Рассказываем, что такое коронавирусы, чем они отличаются от других вирусов и в чем их опасность

https://nplus1.ru/material/2020/01/21/2019-ncov",1579675502
33,"В партнерском материале рассказываем, как страховые компании использовали анализ данных еще с древности, в какой области страхования большие данные пригодились больше всего и как использование таких технологий помогает предотвращать страховые случаи — а значит, спасти человеку жизнь

https://nplus1.ru/material/2019/12/19/very-huge-insurance",1579672032
52,"Первая в истории мягкая посадка рукотворного аппарата на спутник Сатурна Титан состоялась 15 лет назад. Однако только сейчас ученые смогли разобраться в причинах странной обратной закрутки аппарата во время спуска в атмосфере. Эксперименты в аэродинамической трубе показали, что причиной стали некоторые выступавшие элементы зонда, в частности антенны высотометра, и не до конца выдвинутые штанги научного оборудования

https://nplus1.ru/news/2020/01/21/Huygens-spinning-wrong-way",1579634658
90,"Магнитное поле Земли действительно древнее, чем считалось ранее: оно существовало уже в самую первую геологическую эпоху Катархея, более 4 миллиардов лет назад. Это стало известно благодаря изучению остаточной намагниченности древних кристаллов циркона, найденных в Австралии

https://nplus1.ru/news/2020/01/21/magnetic-field",1579631699
58,"Знаменитая строчка Пушкина «снег выпал только в январе», отмечающая долгую осень и позднее наступление зимы, в этом году к Москве, похоже, не применима: январь идет к концу, а в столице и окрестностях по-прежнему около ноля. Мы решили спросить у климатолога, чем вызвана эта аномалия, связана ли она с глобальным изменением климата и дождемся ли мы морозов в феврале

https://nplus1.ru/blog/2020/01/21/hot-winter-2020",1579628696
69,"В эпоху ренессанса психоделиков в ряде стран модно изучать действие этих веществ на испытуемых в лаборатории. Но психологи из Йельского университета и ещё нескольких учреждений пошли дальше и вышли «в поле» — на фестивали, посетители которых нередко употребляют подобные субстанции. Эффекты психоделиков, которые обнаружили учёные, согласуются с результатами лабораторных исследований

https://nplus1.ru/news/2020/01/21/special-gatherings",1579625693
33,"Знаете ли вы, что такое робот, с помощью чего робот-пылесос строит карты и какие действия пока не под силу умным машинам? Пройдите тест и узнайте, насколько хорошо вы разбираетесь в робототехнике

https://nplus1.ru/news/2019/12/30/rostelecom-robotics-test

Если результат разочаровал вас, вы можете пройти курс по робототехнике от Ростелекома на нашем сайте и вернуться к этому тесту с новыми знаниями",1579622602
65,"Плохие новости: австралийские ученые подсчитали, что в ближайшие 50 лет популяция утконосов на континенте может сократиться на 40 процентов, а дальше будет только хуже. Виной тому — вырубка лесов и постройка дамб и плотин. Кроме того, изменения климата могут ухудшить ситуацию еще больше. Ученые предложили присвоить утконосу статус уязвимого вида и уже сейчас озаботиться его спасением

https://nplus1.ru/news/2020/01/21/platypus-extinction",1579619541
52,"СМИ пестрят новостями, что электронный нос нашел на МКС бактерии. Но на самом деле это не новость: ученые исследуют микроорганизмы, обитающие на космических станциях, десятки лет, еще со времен станции «Мир». Если вы хотите узнать больше о микроскопических космонавтах, читайте наш материал о микробах в космосе

https://nplus1.ru/material/2019/09/03/microbeastronaut",1579616571
51,"О том, что избыточный вес — независимый фактор развития сердечно-сосудистых заболеваний, кажется, известно каждому. А сейчас ученые выяснили, что у людей с большим объемом живота выше риск повторного сердечного приступа (или другого проявления атеросклероза) 

https://nplus1.ru/news/2020/01/21/belly-fat-and-heart",1579613540
84,"Индийский студент научил дроны стыковаться в воздухе, используя магниты и встроенную камеру, а не внешнюю систему захвата движений. Один из дронов выполняет активную роль, отслеживая положение второго и подлетая к нему до момента, когда магниты притягивают аппараты друг к другу

https://nplus1.ru/news/2020/01/21/drone-docking",1579610548
116,"Сегодня исполняется 117 лет со дня рождения «отца» первой советской атомной бомбы Игоря Курчатова. По этому поводу вспоминаем наш тест, в котором вы можете проверить свои знания конструктивных особенностей простых плутониевых бомб

https://nplus1.ru/news/2018/01/19/atomic-bomb",1579606815
31,"Сегодня даже маленькие компании не обходятся без IT-инфраструктур. С распространением современных технологий выросло и количество кибератак, которые теперь совершаются не ради построения имиджа, а для вымогательства денег. В партнерском материале рассказываем, как можно противостоять киберхулиганам

https://nplus1.ru/material/2020/01/21/akronis-clever-crow-bar",1579603705
109,"В Китае вовсю бушует коронавирус, вызвавший вспышку вирусной пневмонии: пациенты попадают в больницы не только в городе Ухань, где вирус обнаружили изначально, но и в других городах и даже ближайших странах. Сейчас местные власти подтвердили, что болезнь передается от человека к человеку, а ВОЗ собрала экстренное совещание по вопросу

https://nplus1.ru/news/2020/01/21/china-virus",1579600688
33,"Компания «Яндекс» научила умные колонки с Алисой заказывать такси через сервис Яндекс.Такси: пользователю нужно просто попросить вызвать машину, после чего Алиса уточнит все детали поездки и сделает заказ

https://nplus1.ru/news/2020/01/21/alice-taxi",1579595683
98,"Если вы ищете экстравагантный способ посчитать корень полного квадрата небольшого двузначного числа — скажем, 676, — то у нас хорошие новости. Теперь вместо обычного калькулятора вы можете воспользоваться ДНК-вычислителем, который придумали китайские молекулярные биологи. Логическая схема, предложенная учеными, основана на биохимических реакциях между небольшими участками ДНК и способна извлекать корни из полных квадратов до 900 включительно

https://nplus1.ru/news/2020/01/21/dna-computing-square-roots",1579592691
49,"Аутофагия — процессы, в ходе которых клетка переваривает часть собственных органелл, — помогает клеткам выживать в сложных условиях, а также обновляться, а организмам, из которых эти клетки сложены, — защищаться от инфекций. Её досконально изучили на примере дрожжей, но оказалось, что она играет важную роль и у других видов. В частности, европейские биологи установили, что аутофагия спасает бурые водоросли от паразитов, и вполне вероятно, что в вечной войне паразитов и хозяев одни пытаются «взломать» процессы аутофагии в клетках других

https://nplus1.ru/news/2020/01/21/macrocystis-versus-anisolpidium",1579589670
74,"Хотя обоняние у человека развито не так хорошо, как у других млекопитающих, запахи все равно играют для нас огромную роль. А можно ли распознать болезнь по запаху? В нашем материале рассказываем о том, можно ли по запаху отличить больного человека от здорового, как пахнут нейрозаболевания и зачем вообще уделять внимание запахам в век молекулярной диагностики

https://nplus1.ru/material/2020/01/20/humans-danger-scents",1579586049
82,"Американские инженеры создали дрон самолетного типа с крылом, которое не только аналогично по конструкции крыльям птицы, но и состоит из голубиных перьев. Это позволяет использовать дрон в качестве модели для исследований особенностей полета птиц. Разработчики воспроизвели механизм поворота за счет изменения формы крыла, а также показали, что перья в нем держатся вместе благодаря микрокрючкам и выступам на поверхности

https://nplus1.ru/news/2020/01/20/pigeonbot",1579542960
52,"Посадка людей в самолет на первый взгляд кажется тривиальной задачей, однако и авиакомпании, и ученые продолжают искать наиболее быстрый способ обеспечить занятие мест пассажирами. Ситуация осложняется тем, что наиболее оптимальные по времени решения невозможно реализовать на практике. Физики предложили новый подход, который позволяет выработать реалистичное правило, и пришли к выводу, что сперва в салон надо запускать наиболее медленных пассажиров, то есть людей с детьми, большим количеством ручной клади и требующих специального сопровождения 

https://nplus1.ru/news/2020/01/20/slowpokes-first",1579538954
